"value","income","age","rooms","bedrooms","pop","hh"
500001,15.0001,37,2716,302,809,291
500001,15.0001,40,3552,392,1024,370
500001,15.0001,48,2413,261,770,248
500001,15.0001,52,3562,394,1163,361
500001,15.0001,52,1202,142,408,138
500001,4.4896,48,2799,596,1235,561
500001,4.2386,33,5301,1281,2243,1159
500001,5.7762,45,3143,553,1153,564
500001,3.8088,27,6605,1710,2665,1520
500001,2.9107,22,2170,593,850,520
500001,3.3438,36,1661,395,690,365
500001,6.2344,50,1509,291,690,259
500001,8.0095,52,1213,194,503,194
500001,7.6771,52,1311,217,578,205
500001,3.8158,43,1879,397,873,382
500001,5.3316,37,2975,705,1291,654
500001,3.3295,39,3299,831,1649,759
500001,4.1455,37,3781,873,1725,838
500001,3.6964,47,3652,967,1438,887
500001,8.2961,52,1871,326,646,284
500001,6.6343,52,2501,362,748,349
500001,4.1411,43,2665,556,1015,506
500001,5.5321,43,4994,1057,1830,969
500001,3.9904,47,2979,626,1076,571
500001,9.337,52,204,34,1154,28
500001,13.8556,52,2416,291,810,270
500001,13.3036,50,2597,340,964,339
500001,8.0257,48,2381,345,859,306
500001,15.0001,52,3000,374,1143,375
500001,8.3839,52,2233,317,769,277
500001,4.8125,31,4066,951,1532,868
435100,4.1827,30,4061,927,1487,865
500001,11.7045,40,1382,167,483,178
500001,7.8705,52,1506,208,547,186
500001,7.7572,52,1711,245,671,242
500001,6.48,44,2146,394,851,355
500001,3.8571,37,4072,905,1468,923
500001,5.0867,24,7418,1755,2713,1577
436700,4.252,31,4949,1293,1985,1244
383300,3.6451,32,6365,1784,2767,1698
483300,3.3266,28,5109,1482,2313,1451
291700,2.775,24,2924,1013,1492,943
350000,2.9934,35,2914,934,1334,870
500001,3.1433,25,2757,738,1014,633
442100,4.5208,32,3851,900,1456,836
450000,3.6769,31,3155,808,1208,745
470800,4.1365,27,4725,1185,1945,1177
353600,2.8981,32,1793,476,1143,448
475000,2.9125,28,2545,752,1548,679
330000,3.1563,29,2709,799,1238,793
500001,8.9616,47,1956,277,724,277
500001,4.3158,49,3780,741,1435,690
500001,3.9659,40,1395,285,610,262
500001,3.6667,36,2539,535,979,500
350000,4.516,32,2909,748,1310,706
347900,3.3889,32,3024,784,1323,740
381800,3.5076,39,1530,401,1074,375
290600,3.7381,29,3287,882,1523,823
340500,3.5987,31,2642,681,1303,625
310000,1.3333,19,902,284,414,272
375000,2.5261,22,1249,483,1106,481
375000,2.7072,29,1585,542,1019,487
366700,3.1635,30,2075,687,1026,592
327300,2.75,27,1965,631,1042,596
325000,3.125,39,1244,283,886,284
337500,2.2794,52,523,124,317,130
233300,2.6639,29,2329,833,1953,800
297500,2.3382,38,2163,651,1759,584
250000,2.625,11,72,16,150,20
332500,2.0745,35,3057,774,2223,732
330800,2.2917,30,2027,609,1425,562
293800,2.7019,25,1583,460,983,422
450000,1.5132,28,1394,582,716,543
500001,1.9722,28,651,252,333,174
500001,2.3098,52,1241,502,679,459
381500,4.0893,31,2851,804,1410,782
370000,3.2061,41,2584,743,1058,668
425000,3.4852,30,3078,954,1561,901
500001,3.0369,32,3407,1071,1463,986
353800,4.4,31,1829,458,719,392
384400,4.2813,28,1259,302,668,280
340500,3.1304,42,1271,301,574,312
450000,3.9722,25,4149,1067,1749,1000
5e+05,3.6121,29,1727,479,741,431
500001,2.6736,52,1359,395,521,368
500001,3.2609,22,3484,975,1268,952
444400,2.7254,41,2136,549,986,557
470800,4.793,44,2175,475,1019,448
462900,4.4211,41,2704,557,1047,478
398300,3.755,40,2198,611,1023,567
418200,2.5417,41,752,201,482,207
500001,4,48,1640,322,664,301
500001,6.8901,46,1379,239,688,269
480100,6.1014,44,2017,343,958,382
461100,2.9167,43,1160,304,393,250
413000,3.7727,27,1782,471,837,422
421900,3.4583,41,2956,700,1212,645
493400,6.3521,45,1230,201,565,219
456200,3.0476,45,3803,970,1690,871
473000,6.0436,46,2571,502,1225,501
405400,5.2571,39,3599,776,1569,763
196400,2.125,39,213,44,138,52
266400,3.9537,44,1913,441,1295,432
268600,3.9615,45,2098,486,1343,481
279400,3.5909,38,2447,636,1312,574
314500,3.4375,45,1577,421,1042,375
304100,4.7612,18,9528,2075,3922,1920
340600,2.3571,25,1101,285,543,294
322900,4.1296,38,2521,647,1091,597
355100,3.9688,35,4424,918,2101,888
356300,5.4035,44,1494,262,618,266
332800,4.6932,40,593,137,371,132
485700,5.2035,40,1565,269,826,268
369200,6.603,32,2612,418,1030,402
314900,5.1322,43,612,135,402,142
339100,4.056,35,1465,386,1104,345
329400,4.85,34,1816,335,872,339
336000,5.444,37,1534,258,751,259
328100,5.9632,36,1280,240,704,217
326700,5.4663,36,1225,213,591,227
344300,4.6687,44,2122,385,1012,367
351600,5.7405,48,1427,253,693,268
333500,4.5982,44,2010,394,961,365
331000,5.5284,37,1426,259,689,261
500001,5.3683,26,2503,449,1218,426
302500,4.7031,43,2000,529,1290,514
285300,2.8797,33,3306,974,2475,924
305000,2.9213,42,1700,438,997,436
271400,2.55,38,324,70,268,73
329800,5.0357,45,1807,355,883,371
275000,3.9643,46,105,20,69,19
325000,3.2708,33,1139,299,734,257
314300,3.7614,37,1340,358,1008,340
323000,3.8021,45,2092,451,1190,429
275000,5.9641,44,305,72,156,70
500001,5.3359,21,18132,5419,7431,4930
228300,4.6277,21,11308,3039,5127,2839
439100,8.6718,32,4018,564,1400,568
313700,5.3194,35,3702,648,1449,614
397000,5.1695,36,3228,543,1305,520
500001,6.8112,25,7105,1012,2519,1004
492500,6.431,30,1879,226,740,266
270400,5.3462,46,3402,503,1389,504
269100,5.0514,48,2741,439,1115,459
287100,4.1375,43,2657,548,1145,524
268900,4.6406,45,2005,368,909,364
222100,3.2021,45,1764,401,679,334
314900,5.0407,44,3183,513,1183,473
313300,5.8993,49,2863,411,1108,406
247600,4.2917,52,1114,169,486,176
296800,4,49,2465,372,1018,359
179400,3.7344,47,1107,199,437,178
183000,3.825,48,1172,205,497,190
372000,6.939,40,2894,395,1063,409
472000,9.1232,20,14291,1934,5452,1875
500001,6.4018,42,718,140,324,131
407000,6.4504,35,2396,472,1054,457
438500,7.6091,43,2228,438,960,395
380000,6.91,40,866,181,399,176
433300,4.625,16,319,59,149,64
500001,9.7646,23,204,40,117,41
500001,10.076,12,2560,365,907,366
448100,5.8735,35,3795,690,1521,653
500001,9.1228,17,16544,2206,6214,2118
500001,3.9934,18,102,17,55,21
500001,6.7273,9,11251,1594,3029,1227
500001,6.5571,10,4355,716,2030,674
377300,4.5333,34,2255,402,857,317
318500,5.4032,7,23866,4407,9873,4012
399200,8.0137,9,30405,4093,12873,3931
356700,6.8474,9,1143,179,647,180
346100,5.3749,16,2950,387,1228,379
500001,5.8788,12,7508,1058,2484,965
385500,6.9935,22,11668,1730,4054,1671
500001,5.8548,7,3003,504,1143,466
500001,7.9184,19,3487,686,2782,584
500001,8.0144,16,1409,244,970,172
500001,7.7848,19,15990,2611,5175,2173
500001,8.4476,21,3837,578,1509,509
500001,6.83,28,1343,215,487,199
500001,8.8666,25,4440,693,1560,636
500001,8.4331,36,2043,467,606,326
500001,7.4001,25,3546,584,1530,601
500001,8.7364,23,8798,1465,2750,1208
106700,2.9541,15,2981,625,1694,540
115100,4.002,5,6739,1251,4614,1266
120000,3.8803,6,10263,1864,6163,1781
123900,3.46,32,3511,646,1733,510
104800,2.4348,34,1218,285,797,248
150000,2.5764,14,2606,514,1228,512
144000,4.0211,4,23386,4171,10493,3671
140100,5.3267,6,7430,1184,3489,1115
125700,4.6417,17,2479,390,1219,363
131500,4.6629,12,5319,875,2439,779
96800,2.75,34,2156,397,1269,388
102600,4.025,28,718,124,347,121
187500,2.67,33,873,177,425,142
159400,2.4012,5,5807,1182,2602,1007
141100,4.9806,5,10356,1647,4562,1427
138500,2.8548,6,4558,804,1543,563
137500,2.415,16,3914,819,1524,795
104000,2.5179,26,4230,823,2789,793
225000,1.125,46,40,10,14,7
130000,4.3229,7,4915,885,2833,874
93800,1.1296,34,1943,500,1078,446
108800,3.682,32,3670,765,1986,673
113500,3.7804,27,3019,501,1580,523
101100,2.4432,31,2666,662,1337,602
100300,3.4327,35,2118,374,1108,360
119600,4.2679,33,2815,485,1447,489
126500,4.5455,25,1703,342,775,309
85400,2.5902,17,2994,832,1571,695
107500,3.25,32,1300,234,712,249
110900,3.7807,9,4303,900,2240,861
146900,3.5732,5,12317,2953,6291,2654
247200,4.6591,20,1257,201,551,186
118100,4.625,15,2181,361,1057,300
117200,4.1719,27,6007,998,2680,882
101400,3.5625,36,1338,250,709,250
93000,2.8194,33,2347,461,1482,374
86900,1.1917,32,1164,248,588,270
97700,2.5278,35,1503,309,842,300
98400,2.0182,36,1205,317,678,290
102100,1.2532,12,1984,614,1071,574
116300,3.9615,36,2696,454,1192,452
127700,4.8787,33,2918,494,1365,478
126800,3.9028,35,3114,583,1974,545
1e+05,3.2699,34,1439,327,708,298
94900,2.1167,48,1379,327,696,304
163600,4.7875,19,3430,601,1817,571
146400,2.1979,16,2035,370,704,330
163400,4.875,5,9076,1503,7694,1278
171900,4.1667,12,4881,803,2188,724
185600,6.6772,13,5341,773,2288,724
167900,5.0285,8,11275,1822,5731,1692
140300,4.5659,5,8352,1555,3723,1389
126800,3.9963,33,1781,326,913,314
173200,5.7049,9,1561,253,731,233
179700,4.3636,28,2357,408,1162,384
138200,3.6382,25,2627,387,1059,338
152400,4.9,17,3810,662,1867,586
140100,3.0441,17,4001,814,2313,756
136300,3.5673,17,1827,348,766,335
185400,3.2125,19,552,129,314,106
218400,3.3173,18,6893,1372,2837,1221
264900,4.8409,31,1398,273,884,299
148900,4.3456,18,1859,375,913,372
156700,5.0839,25,3080,587,1558,510
151600,4.2941,10,4122,814,2164,710
137500,1.4091,34,81,26,53,14
125600,2.7396,7,681,125,485,104
132700,3.1946,5,5613,1060,3569,999
135800,3.9766,8,3484,647,2169,619
141000,3.8594,10,2907,559,1681,531
135700,4.0945,13,2815,535,1492,491
99200,1.9722,31,1537,416,1239,397
96900,2.1413,38,248,55,261,53
228100,4.1573,19,3562,606,1677,578
292200,7.1381,7,2465,336,978,332
204400,6.4865,2,11008,1549,4098,1367
94500,2.3958,33,2189,497,1459,443
111400,3.7344,33,2111,429,1067,397
154100,4.9904,5,7294,1139,3123,930
262100,4.7097,12,2472,408,1048,380
222400,5.3799,4,14348,2145,5839,1806
181100,5.9508,16,2573,427,1273,426
102600,2.0547,13,2614,650,1949,537
113500,3.7464,29,2370,475,1746,483
167600,3.7636,6,9882,1892,4892,1621
148500,3.9936,5,6446,1154,3427,1104
103500,3.275,32,1489,306,774,267
106900,2.6658,29,2843,603,1517,573
138100,3.3086,7,20377,4335,11973,3933
142900,4.5266,4,9761,1683,4970,1535
146600,4.1719,5,1113,186,631,168
107400,4.0147,34,3416,601,1929,567
109300,3.86,36,1493,258,899,260
116300,3.0101,12,3851,857,2169,811
145500,4.2329,5,10264,1821,5871,1790
137200,4.5615,14,5144,887,2846,824
154300,4.0729,4,9849,1780,4546,1598
151300,5.083,4,10655,1706,5391,1529
137400,4.071,2,2701,530,1368,430
141800,4.5237,5,16181,2971,8152,2651
239900,4.8667,14,2798,459,1236,404
225200,5.9507,11,17339,2866,8721,2803
500001,10.0285,22,4443,560,1573,496
333300,5.9171,14,3490,592,1710,580
311600,6.5538,7,4524,735,2298,717
340400,4.7778,6,5813,908,2275,790
294000,4.7437,10,2184,405,1119,370
319100,4.8295,10,2726,465,1773,459
150800,3.7043,12,3449,598,1502,540
159400,4.5769,32,1896,342,806,299
165000,3.2765,18,2986,597,1355,472
195300,4.542,12,25957,4798,10475,4490
220200,6.0097,25,1290,190,689,216
251800,5.9263,3,6577,1056,3032,1004
187500,3.375,36,84,12,29,17
239400,5.5061,17,10267,1683,4956,1483
185000,5.3209,26,934,148,519,162
233200,5.1163,19,3013,507,1356,484
185500,5.2374,26,828,149,508,158
217800,6.0398,19,1285,195,650,193
236200,6.1281,5,15341,2527,7270,2320
220100,5.5981,10,5509,969,3002,959
253700,6.1082,15,8510,1258,3733,1233
169500,4.7007,25,2988,525,1884,513
359000,8.1344,5,1514,220,1355,215
187900,4.6861,16,13406,2574,7030,2440
199600,5.4829,15,8244,1409,4453,1357
213400,4.4107,23,4166,756,2082,743
229000,5.0166,21,1375,259,728,258
238500,3.038,17,913,228,530,201
183000,5.2887,25,3223,524,1763,508
218300,6.2971,13,3600,580,1799,576
194600,4.2037,5,21113,4386,9842,3886
237700,6.3277,14,15348,2366,7087,2169
450000,1.9667,2,966,270,233,169
167100,4.0579,5,4028,896,2062,826
236300,5.4284,5,14275,2474,7158,2311
155000,3.775,9,2356,469,1556,386
154600,4.2391,5,538,98,8733,105
285200,5.0151,4,1949,458,868,398
228100,3.6625,21,5477,1275,3384,1222
136100,3.227,18,2288,607,2305,597
262100,6.8299,18,2096,309,1044,328
311200,5.305,5,7748,1557,4768,1393
333700,3.9118,8,3839,852,1342,593
323700,7.6059,27,2051,301,917,287
500001,5.8703,5,4222,712,2024,646
278100,6.776,21,7010,1063,3331,1038
202600,4.8536,23,3927,728,1984,707
265100,5.8602,8,21086,3945,9936,3790
282900,6.3002,24,6246,1028,2803,999
320900,5.6798,4,17313,3224,6902,2707
323300,6.8419,16,8726,1317,3789,1279
329500,6.6916,2,5989,883,1787,613
14999,4.1932,52,803,267,628,225
162500,3.9583,52,433,69,147,53
191700,1.9875,52,102,29,54,32
183000,4.1125,39,1622,355,903,314
375000,4.5491,34,503,99,275,68
179500,2.3482,26,4047,702,571,199
214300,3.5893,14,362,78,88,39
114600,3.0924,14,2391,451,798,308
95600,2.9449,17,3538,726,1603,629
106300,3.55,17,1280,254,707,267
106500,3.5446,19,3273,611,1164,481
124100,2.7813,10,2106,410,1003,397
119800,3.1326,13,2307,386,925,347
103700,2.6071,16,2131,424,989,369
122300,2.3565,11,2161,448,820,405
104400,2.8393,15,2654,530,1267,489
137500,2.625,13,1722,325,712,269
147800,3.0224,7,3389,621,1268,474
94400,3.625,17,2171,389,1042,375
80700,3.375,8,828,168,413,146
96100,2.8167,10,3113,589,1508,512
113600,4.1099,8,5212,872,2383,857
123100,2.7413,13,5087,981,2284,913
112500,2.4054,38,1696,301,985,278
46300,2.9306,37,1495,292,858,275
91700,3.2868,21,1724,317,1006,290
79200,1.9073,29,1995,392,1261,354
75900,2.6694,18,1277,234,674,238
50500,1.5319,20,2062,466,1285,456
50700,1.2794,33,1097,254,627,253
52300,1.7279,42,1142,236,597,210
57000,1.9464,36,1219,258,639,245
81500,2.9861,17,3328,628,1580,619
58800,2.0278,33,1239,250,648,227
63800,2.9688,16,1027,199,673,193
83900,2.4219,34,1391,297,943,281
61900,2.125,24,646,134,454,149
64300,2.2375,19,901,183,700,190
63300,2.6941,11,3606,699,2074,644
65200,2.2527,18,2287,534,1339,505
92200,2.6012,21,1667,303,861,276
156300,3,18,508,104,393,114
95300,3.8952,17,3344,570,1624,536
95800,1.9063,18,402,76,213,71
74600,3.4598,11,3761,675,2374,673
84900,3.5258,13,6301,1080,3840,1033
88500,3.125,14,1636,253,766,225
81600,3.7143,9,1608,297,1057,295
96000,2.6087,18,1996,379,1327,356
53900,1.8431,25,2115,482,1976,474
98500,4.277,11,2513,408,1360,415
102400,4.475,13,2872,477,1607,481
101200,4.5347,12,3174,520,1590,488
111800,4.3625,13,1429,209,702,205
59600,2.5388,12,1790,379,1399,397
60400,1.4712,12,2710,575,1724,516
61800,2.5288,16,3705,739,2463,697
47100,1.8444,20,2029,427,983,401
52800,1.625,38,1542,364,1220,334
48000,1.5662,28,1563,403,1564,408
96500,3.6181,34,1457,239,557,226
94200,3.8257,13,3356,589,1458,601
90900,4.8187,20,2100,317,910,274
119400,4.1544,16,3222,511,1425,503
73800,3.1136,36,2074,349,954,363
70700,2.4196,41,1164,211,476,171
55000,1.6071,27,968,240,587,231
61700,1.4044,35,1859,428,1208,399
52300,1.4267,37,1000,261,1092,233
52500,1.4,31,696,254,913,248
61400,1.6534,44,1288,295,723,287
66100,2.2898,42,963,216,471,211
65200,1.4511,32,1268,283,549,273
51600,1.8973,20,2129,526,1845,522
51800,1.3713,23,2126,506,2091,491
48300,1.3594,36,1528,347,1334,304
62300,2.5833,26,1284,239,820,254
121300,4.665,14,4795,710,2047,640
65000,3.0234,31,2366,482,1933,433
61700,2.234,32,2089,468,1765,427
307000,4.9286,43,1226,244,491,205
392100,7.5412,16,4431,603,1659,630
255600,5.0029,26,5188,892,2341,906
334900,6.4092,14,2259,341,1127,346
290900,5.3755,20,1589,231,601,224
423200,7.5,9,1302,177,682,190
215300,3.1981,24,2863,734,1583,682
228600,3.4705,32,3521,748,1706,723
287900,6.0132,25,7784,1145,3445,1166
309500,4.9286,13,5027,871,1912,770
201600,3.8068,19,1752,328,873,336
301500,5.3962,23,8642,1294,3594,1253
279200,5.5524,21,3891,616,1968,632
368700,6.9081,18,6205,821,2311,756
276300,4.6463,22,11872,2300,5600,2200
285600,5.615,27,10839,1637,4406,1623
345000,6.7232,5,1495,235,555,201
209800,4.1705,17,9614,2123,4684,2060
295300,5.0965,19,15622,2721,6109,2615
350800,3.0573,38,3392,709,1894,713
435900,6.0433,20,4536,708,1812,701
118800,3.0742,24,9493,1935,5162,1880
67500,3.4432,16,1495,292,472,284
179200,4.1289,13,4284,1042,2146,937
252700,4.3182,36,4501,832,2196,800
310900,5.4781,27,3121,531,1318,489
274200,3.9519,17,2449,536,1157,543
4e+05,7.7197,26,48,8,19,8
293200,6.0902,29,7174,1169,3063,1172
387700,6.5253,24,2330,322,911,320
324800,6.5249,34,1887,290,815,283
397300,8.3646,25,3412,455,1238,406
314000,5.6512,33,9531,1487,3798,1409
239500,4.6,21,2144,400,840,398
361500,6.4978,27,4985,711,1928,742
342200,6.3314,27,3966,577,1657,611
277000,3.18,28,3416,826,1694,800
301100,3.9265,18,3119,803,1395,722
444000,7.3521,32,2236,348,818,330
324200,2.8903,31,6555,1571,2962,1464
371900,5.5083,52,1758,316,607,264
319900,4.8993,34,3306,555,1398,585
500001,8.5759,32,2390,336,810,354
337500,3.293,31,3807,828,1581,795
433300,5.5791,32,4138,632,1541,626
487800,6.0762,37,4801,699,1830,679
329400,3.2462,37,4296,1089,2100,1025
439200,7.494,22,7274,1002,2468,957
500001,12.0933,10,1325,189,427,162
420800,6.994,27,5470,755,1916,764
451700,6.4271,34,1256,178,460,174
2e+05,1.9063,52,205,119,228,132
270800,2.5125,52,1560,451,700,419
287500,2.6036,44,3595,953,1831,910
352100,5.6263,39,4193,762,1833,737
231300,2.75,33,563,194,265,169
263800,3.6863,39,3302,684,1574,653
331000,5.2818,35,2012,346,818,352
268800,3.5588,37,1340,322,621,314
500001,6.2862,37,350,57,179,69
290800,3.9917,35,908,194,413,197
187500,3.9712,16,3769,839,1986,815
212500,6.1359,16,100,20,45,25
187500,2.7273,25,6526,1902,5917,1812
292000,5.5789,36,1336,258,678,249
266700,3.7321,36,1199,232,551,229
255400,4.2011,41,1865,392,825,369
309100,4.1379,42,1410,308,624,292
305400,5.0766,40,1428,280,708,255
275200,4.5625,46,4036,856,1872,833
289600,4.4375,40,7737,1488,3108,1349
316700,7.7006,52,370,62,150,56
302000,4.1659,36,4869,871,1899,827
246600,4.1098,21,2198,462,1100,449
414300,6.1724,35,8814,1307,3450,1258
320100,4.9674,45,2404,425,926,400
336900,4.1711,38,5587,996,2466,1027
355000,4.625,49,2860,552,1178,522
316300,4.6905,52,3675,649,1553,639
292200,4.9615,52,1180,216,467,197
345700,4.8056,36,2649,542,1111,557
398900,4.6944,52,1833,324,735,306
382100,3.5055,47,5416,1115,2177,1027
500001,7.1155,52,2232,291,731,253
500001,9.1834,52,3458,468,1449,471
500001,6.1444,34,2677,411,933,410
500001,10.6272,36,2023,242,653,241
500001,9.5551,29,377,58,151,67
500001,10.129,44,1552,204,596,208
500001,4.3083,33,2534,495,996,449
435700,5.697,38,2310,400,971,386
468800,7.8904,33,4448,631,1675,628
271300,3.5838,22,7446,1979,2980,1888
470500,8.3935,36,4385,620,1549,626
393200,6.6125,42,2171,362,887,347
431800,5.5385,43,2998,470,970,430
435200,4.4081,39,3670,775,1519,788
405500,5.1834,26,3990,804,1550,792
500001,5.9582,18,1804,284,600,241
2e+05,4.7344,18,878,255,384,247
333900,5.0779,34,2782,502,1219,507
375000,3.7647,32,2622,541,1022,464
500001,14.5833,24,421,64,163,75
410500,5.5379,42,1741,301,723,306
310300,4.125,37,1722,352,648,337
390800,3.875,45,1530,324,608,328
317800,5.8509,47,793,163,334,151
349200,6.1632,32,2639,415,1013,408
300900,5.5926,30,2270,359,974,351
386200,6.2953,26,2170,347,849,318
310000,6.641,2,647,136,203,118
318000,3.6731,16,2947,802,1385,743
500001,8.8386,35,2492,409,812,373
500001,11.5706,36,4471,618,1315,582
500001,10.0791,27,2682,382,935,369
441100,5.4851,31,7001,1282,2755,1267
500001,6.0238,23,1650,403,541,336
500001,7.2905,23,10774,1736,3895,1683
500001,8.4888,30,3763,717,1292,632
474600,4.7475,28,5448,1089,2100,1023
458300,3.4485,27,2674,565,1233,547
500001,7.9892,37,2524,398,999,417
327200,3.8839,44,2846,551,1232,537
370000,4.4375,48,2491,460,937,455
489000,5.6302,48,2924,489,1159,505
500001,6.1085,52,2303,350,859,359
402900,5.5951,30,4174,739,1818,705
417600,3.9531,17,4363,1041,1640,989
267100,4.4239,16,1704,402,689,348
389200,3.7813,41,3170,622,1091,528
453400,7.9606,34,1431,224,503,220
463500,8.634,48,1550,253,641,276
500001,7.1924,52,1972,327,755,345
500001,8.9248,37,1926,290,721,298
460000,3.2794,48,1283,278,567,255
413100,6.8742,25,4921,866,1913,834
414400,6.7809,30,4382,732,1775,745
4e+05,7.9977,20,1814,282,658,253
308600,4.4583,36,2688,485,1064,449
402400,6.7546,36,1760,283,562,246
